"","logFC","logCPM","F","PValue","FDR","class","ensembl_id"
"ENSG00000177200",1.68719996850107,8.49295857849805,346.669415670408,1.70094243549668e-64,2.24075421756396e-63,"+","ENSG00000177200"
"ENSG00000129757",1.68660884131064,2.38174647517036,49.2224493292489,4.89352236128125e-12,9.72558525960874e-12,"+","ENSG00000129757"
"ENSG00000089123",1.68648071709744,5.56023509527089,55.2068374614666,2.80342403091446e-13,5.89677909306954e-13,"+","ENSG00000089123"
"ENSG00000100426",1.6860666419046,6.87303025401832,439.592572528961,4.86486016231327e-78,1.01002280745883e-76,"+","ENSG00000100426"
"ENSG00000151376",1.6853994880672,4.54168411860734,78.0963221989545,6.22330662928841e-18,1.5704711556135e-17,"+","ENSG00000151376"
"ENSG00000128908",1.68354843992161,7.89313742106636,298.21766756278,5.50335266183271e-57,5.6901596924256e-56,"+","ENSG00000128908"
"ENSG00000242265",1.68286074547966,5.01129778615785,19.3564999741083,1.23224595637465e-05,1.81349932288958e-05,"+","ENSG00000242265"
"ENSG00000087085",1.68112831554075,1.84858694995834,27.7081350861676,1.81642167261312e-07,2.94072209904278e-07,"+","ENSG00000087085"
"ENSG00000088325",1.67957501534291,6.44585774509169,113.11992715552,8.5875197188106e-25,2.81322029465504e-24,"+","ENSG00000088325"
"ENSG00000146263",1.67957446532237,5.8764578952774,281.743056268438,2.35003107719956e-54,2.21452456483235e-53,"+","ENSG00000146263"
"ENSG00000164535",1.679028861978,6.81317348726155,172.430016767824,8.61267315406394e-36,4.25907190728406e-35,"+","ENSG00000164535"
"ENSG00000129646",1.67830148262962,3.47099529207142,269.569467895688,2.19340589728247e-52,1.94012507996846e-51,"+","ENSG00000129646"
"ENSG00000198876",1.67823744660191,6.30407007252318,87.1962282337067,9.61373899955478e-20,2.59351096170941e-19,"+","ENSG00000198876"
"ENSG00000229807",1.67705290735113,9.52051065917777,9.53331122152368,0.00208783655963029,0.00270349937109696,"+","ENSG00000229807"
"ENSG00000225968",1.67677010176804,1.48199963751525,19.2888760109809,1.27559199433036e-05,1.87537748905855e-05,"+","ENSG00000225968"
"ENSG00000196329",1.6738592446288,3.62663431453756,39.9450207205154,4.34868781956483e-10,7.97126333474689e-10,"+","ENSG00000196329"
"ENSG00000062822",1.67380581739082,5.96801044519418,215.941982363464,2.00033841863397e-43,1.29393775275146e-42,"+","ENSG00000062822"
"ENSG00000053524",1.67378985573452,3.18937411088956,46.9327455324309,1.47177050501373e-11,2.86365183281725e-11,"+","ENSG00000053524"
"ENSG00000119139",1.67142502838185,5.98583142382255,131.120887432586,3.29605656687995e-28,1.24113842170152e-27,"+","ENSG00000119139"
"ENSG00000174945",1.67125026559838,2.70174856931245,42.4610472822279,1.27905874788196e-10,2.39634223397579e-10,"+","ENSG00000174945"
"ENSG00000132436",1.671030151368,5.63984998395079,203.42223677505,2.90139240954985e-41,1.73495243807921e-40,"+","ENSG00000132436"
"ENSG00000205464",1.67081724058402,2.23907736200584,66.9195506166427,1.11716166006706e-15,2.59325397156174e-15,"+","ENSG00000205464"
"ENSG00000148488",1.66179248775086,1.61052235994796,27.9772144644662,1.58805231084469e-07,2.57614286604835e-07,"+","ENSG00000148488"
"ENSG00000173480",1.6605730729359,5.26240437661172,380.079175813506,1.72727994686352e-69,2.71674964733346e-68,"+","ENSG00000173480"
"ENSG00000262943",1.66016332305236,1.41995733248328,17.2837046588069,3.56905506940051e-05,5.12585042396691e-05,"+","ENSG00000262943"
"ENSG00000135414",1.65913617405029,5.38786993824287,189.665596259639,7.4110113710816e-39,4.08173710713495e-38,"+","ENSG00000135414"
"ENSG00000167642",1.65683600143611,6.38735161086109,236.392334197354,6.73734609417138e-47,4.88401133619932e-46,"+","ENSG00000167642"
"ENSG00000147536",1.65575951675221,4.28252500927228,262.520506626773,3.10684259908274e-51,2.64530115260483e-50,"+","ENSG00000147536"
"ENSG00000164687",1.65487867401364,5.1970996923069,113.40353886668,7.57694036053167e-25,2.48466965171238e-24,"+","ENSG00000164687"
"ENSG00000095002",1.65428098795674,6.49225455873693,274.200006001613,3.88224677995308e-53,3.51297309739688e-52,"+","ENSG00000095002"
"ENSG00000187514",1.65117209942755,11.4620092915935,338.774340601681,2.70517820121629e-63,3.44478825701497e-62,"+","ENSG00000187514"
"ENSG00000112159",1.65089585485744,8.07207769208307,424.972896853216,5.60280388671904e-76,1.07866443967457e-74,"+","ENSG00000112159"
"ENSG00000110422",1.65025828319883,8.07867355177608,350.066184027708,5.20394625922568e-65,7.00481396884983e-64,"+","ENSG00000110422"
"ENSG00000171862",1.64989096228849,8.99433161472385,159.005571020785,2.30077281408772e-33,1.04790551195515e-32,"+","ENSG00000171862"
"ENSG00000139998",1.64945289380204,4.5554383279011,114.129011983079,5.50159949248392e-25,1.8114375796618e-24,"+","ENSG00000139998"
"ENSG00000156675",1.64932519305004,6.8624240412477,143.116088079067,1.90716823120846e-30,7.78220596483051e-30,"+","ENSG00000156675"
"ENSG00000106560",1.64911448952973,5.91764972462728,130.590456961145,4.14612952670983e-28,1.55222668028236e-27,"+","ENSG00000106560"
"ENSG00000122970",1.64821598506735,3.86141900102457,207.83511347498,4.98411672429898e-42,3.04921728498367e-41,"+","ENSG00000122970"
"ENSG00000197147",1.6473487450948,5.17866431167442,186.432838708899,2.75792219698056e-38,1.49422957945802e-37,"+","ENSG00000197147"
"ENSG00000147133",1.64614554890825,7.51093813011938,348.039603087452,1.05444255944327e-64,1.39902317498322e-63,"+","ENSG00000147133"
"ENSG00000006432",1.64562157318588,3.1118159201613,49.7083767626681,3.87573049842589e-12,7.74191486261921e-12,"+","ENSG00000006432"
"ENSG00000169554",1.64330401991293,8.87983841126352,110.442341151033,2.80613892448653e-24,8.99961905193703e-24,"+","ENSG00000169554"
"ENSG00000135678",1.63988439727699,3.99295021596388,63.6487151561565,5.17878538546142e-15,1.16484519261133e-14,"+","ENSG00000135678"
"ENSG00000255717",1.63866411357917,7.91251775792807,259.415190557697,1.00446873097953e-50,8.38737854130651e-50,"+","ENSG00000255717"
"ENSG00000162882",1.63793757496264,1.96780581607222,53.3190811702033,6.89034318476228e-13,1.42484610622272e-12,"+","ENSG00000162882"
"ENSG00000005801",1.6361556723839,6.17100217392608,494.988799223095,1.23904781685167e-85,3.29464845726789e-84,"+","ENSG00000005801"
"ENSG00000197763",1.63614999918558,3.51343105735639,45.7868608092631,2.55752790813817e-11,4.93699525974425e-11,"+","ENSG00000197763"
"ENSG00000196126",1.63592961293767,8.52050379550128,53.2932222812296,6.9758697516941e-13,1.44207242150681e-12,"+","ENSG00000196126"
"ENSG00000054277",1.63278787995544,4.70118549018824,148.103832463345,2.2843203314532e-31,9.63946036453227e-31,"+","ENSG00000054277"
"ENSG00000184916",1.6326371313631,1.84827320538702,51.2097295907701,1.88777331945287e-12,3.82865686045958e-12,"+","ENSG00000184916"
"ENSG00000168528",1.63143990280765,2.98309437002957,29.3381183448427,8.05917886855213e-08,1.32845407772272e-07,"+","ENSG00000168528"
"ENSG00000198346",1.63141509300279,4.60638069343441,326.516758040719,2.06275911437274e-61,2.45788450579437e-60,"+","ENSG00000198346"
"ENSG00000083168",1.629650689891,8.81243045900113,353.166971608733,1.77066919206843e-65,2.41600456743217e-64,"+","ENSG00000083168"
"ENSG00000164109",1.62947298489655,5.62131444166106,161.461344195769,8.22838976649826e-34,3.79160460263073e-33,"+","ENSG00000164109"
"ENSG00000011105",1.62905348690244,3.14189961961513,31.6750435973189,2.52638546676878e-08,4.26187959136658e-08,"+","ENSG00000011105"
"ENSG00000152443",1.62904808385542,6.50609613087935,358.145799259667,3.15525386597759e-66,4.44544779206571e-65,"+","ENSG00000152443"
"ENSG00000073282",1.62869244342999,1.7527256056996,17.7027567721861,2.87672054516237e-05,4.15128178314356e-05,"+","ENSG00000073282"
"ENSG00000196358",1.62774227568542,4.25383686576443,62.5555244012092,8.6603048254379e-15,1.93152484384466e-14,"+","ENSG00000196358"
"ENSG00000196284",1.62760033899936,5.01144214932501,148.000586487595,2.3866195253036e-31,1.00580626698082e-30,"+","ENSG00000196284"
"ENSG00000141570",1.62745620744555,2.93078524787908,213.236754555802,5.83214972496276e-43,3.70970464858415e-42,"+","ENSG00000141570"
"ENSG00000054654",1.62723139182044,8.49129658620185,117.145918720705,1.45779774749813e-25,4.91462290764764e-25,"+","ENSG00000054654"
"ENSG00000143036",1.62697174357283,1.1133569626801,19.6696262484604,1.05007252201468e-05,1.55155329602168e-05,"+","ENSG00000143036"
"ENSG00000130821",1.62620031255935,3.56065102335971,38.6425450030205,8.21112116907713e-10,1.48643287234856e-09,"+","ENSG00000130821"
"ENSG00000204634",1.62581136430663,3.69335754605193,78.0279533804368,6.42256846456891e-18,1.62012535762531e-17,"+","ENSG00000204634"
"ENSG00000121410",1.62385847173985,3.24692929838329,160.374632605056,1.29651130204866e-33,5.94681182586901e-33,"+","ENSG00000121410"
